date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:50:13	168019/168019	---MCZ	200	added ('OK')	image/png	date:Sat,%2017%20Mar%202018%2008:49:18%20GMT	https://www.baincapital.com/sites/default/files/timeline/slide2015-3.png	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/default/files/timeline/slide2015-3.png	(from https://www.baincapital.com/about-us)
21:50:13	218370/218370	---MCZ	200	added ('OK')	image/png	date:Sat,%2017%20Mar%202018%2008:54:03%20GMT	https://www.baincapital.com/sites/default/files/timeline/slide2016.png	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/default/files/timeline/slide2016.png	(from https://www.baincapital.com/about-us)
21:50:13	138250/138250	---MCZ	200	added ('OK')	image/png	date:Sat,%2017%20Mar%202018%2008:58:31%20GMT	https://www.baincapital.com/sites/default/files/timeline/slide2017.png	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/default/files/timeline/slide2017.png	(from https://www.baincapital.com/about-us)
21:50:13	40963/40963	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202019%2020:22:28%20GMT	https://www.baincapital.com/sites/default/files/timeline/bc-timeline-2018-guangzhou.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/default/files/timeline/bc-timeline-2018-guangzhou.jpg	(from https://www.baincapital.com/about-us)
21:50:14	22035/22035	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202019%2020:22:28%20GMT	https://www.baincapital.com/sites/default/files/timeline/bc-timeline-2018-madrid.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/default/files/timeline/bc-timeline-2018-madrid.jpg	(from https://www.baincapital.com/about-us)
21:50:14	27900/27900	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202019%2020:22:28%20GMT	https://www.baincapital.com/sites/default/files/timeline/bc-timeline-2018-seoul.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/default/files/timeline/bc-timeline-2018-seoul.jpg	(from https://www.baincapital.com/about-us)
21:50:14	1318/1318	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:52:19%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/js/scrollfix.js?sezcv1	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/js/scrollfixb0ab.js	(from https://www.baincapital.com/about-us)
21:50:14	12248/12248	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Oct%202017%2005:27:37%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/js/jquery.scrollbar.min.js?sezcv1	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/js/jquery.scrollbar.minb0ab.js	(from https://www.baincapital.com/about-us)
21:50:14	40461/40461	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Oct%202017%2005:27:42%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/js/slick.min.js?sezcv1	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/js/slick.minb0ab.js	(from https://www.baincapital.com/about-us)
21:50:15	82399/82399	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Oct%202017%2005:27:41%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/js/snap.svg-min.js?sezcv1	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/js/snap.svg-minb0ab.js	(from https://www.baincapital.com/about-us)
21:50:15	109497/109497	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2028%20Oct%202017%2005:27:42%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/js/swiper.jquery-update.js?sezcv1	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/js/swiper.jquery-updateb0ab.js	(from https://www.baincapital.com/about-us)
21:50:15	41534/41534	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2017%20Mar%202018%2011:20:39%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/js/timeline-swiper-slider-bg.js?sezcv1	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/js/timeline-swiper-slider-bgb0ab.js	(from https://www.baincapital.com/about-us)
21:50:15	2694/2694	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Oct%202017%2005:27:38%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/js/jquery.nearest.min.js?sezcv1	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/js/jquery.nearest.minb0ab.js	(from https://www.baincapital.com/about-us)
21:50:16	164297/164297	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202017%2005:50:51%20GMT	https://www.baincapital.com/sites/default/files/cms/bc-businesses-hero.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/default/files/cms/bc-businesses-hero.jpg	(from https://www.baincapital.com/businesses)
21:50:16	4833/4833	---MCZ	200	added ('OK')	text/css	date:Sat,%2028%20Oct%202017%2005:26:36%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/css/owl.carousel.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/css/owl.carousel.css	(from https://www.baincapital.com/businesses)
21:50:16	5721/5721	---M-Z	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202017%2005:27:15%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/images/bain-capital-logo.png	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/images/bain-capital-logo.png	(from https://www.baincapital.com/businesses)
21:50:18	57086/57086	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202017%2005:50:47%20GMT	https://www.baincapital.com/sites/default/files/cms/bc-businesses-hero-mobile.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/default/files/cms/bc-businesses-hero-mobile.jpg	(from https://www.baincapital.com/businesses)
21:50:18	700/700	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:12%20GMT	http://www.baincapital.com/businesses/venture	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/businesses/venture.12a.delayed	(from https://www.baincapital.com/businesses)
21:50:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:15%20GMT	https://www.baincapital.com/businesses/venture	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/businesses/venture	(from https://www.baincapital.com/businesses)
21:50:20	26270/26270	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2014:46:12%20GMT	https://www.baincapital.com/businesses/ventures	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/businesses/ventures.html	(from https://www.baincapital.com/businesses)
21:50:20	23483/23483	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jun%202019%2008:45:08%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/images/our-business/tech-opportunites.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/images/our-business/tech-opportunites.jpg	(from https://www.baincapital.com/businesses)
21:50:20	38813/38813	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202017%2005:30:09%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/images/our-business/life-science.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/images/our-business/life-science.jpg	(from https://www.baincapital.com/businesses)
21:50:21	15532/15532	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202017%2005:30:08%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/images/our-business/double-impact.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/images/our-business/double-impact.jpg	(from https://www.baincapital.com/businesses)
21:50:22	955/955	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2007%20Aug%202023%2014:58:50%20GMT	https://www.baincapital.com/sites/all/themes/baincapital/assets/js/business.js?sezcv1	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/baincapital/assets/js/businessb0ab.js	(from https://www.baincapital.com/businesses)
21:50:22	692/692	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:17%20GMT	http://www.baincapital.com/robots.txt		(from https://www.baincapital.com/)
21:50:23	23688/23688	---M-Z	-1	error ('Error%20when%20decompressing')	text/css	date:Mon,%2010%20Oct%202022%2005:12:17%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/bootstrap.min.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/bootstrap.min.css	(from https://www.baincapital.com/businesses/crypto)
21:50:23	3943/3943	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2005:12:13%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/fullpage.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/fullpage.css	(from https://www.baincapital.com/businesses/crypto)
21:50:23	7631/7631	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2005:12:15%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/search-popup.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/search-popup.css	(from https://www.baincapital.com/businesses/crypto)
21:50:23	898/898	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2005:12:16%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/splitting.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/splitting.css	(from https://www.baincapital.com/businesses/crypto)
21:50:24	31000/31000	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2005:12:14%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/font-awesome.min.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/font-awesome.min.css	(from https://www.baincapital.com/businesses/crypto)
21:50:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:19%20GMT	http://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.136.delayed	(from https://www.baincapital.com/businesses/crypto)
21:50:25	569/569	---M-Z	-1	error ('Error%20when%20decompressing')	text/css	etag:W/%226f0-qUoFmzF4tK3sCeMoGs4oGaMAlaQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	(from https://www.baincapital.com/businesses/crypto)
21:50:25	24828/24828	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2005:12:14%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/plyr.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/plyr.css	(from https://www.baincapital.com/businesses/crypto)
21:50:25	10658/10658	---MCZ	-1	error ('Error%20when%20decompressing')	text/css	date:Thu,%2009%20Feb%202023%2012:31:23%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/crypto/style.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/crypto/style.css	(from https://www.baincapital.com/businesses/crypto)
21:50:25	46745/46745	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2005:13:33%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/crypto/custom.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/crypto/custom.css	(from https://www.baincapital.com/businesses/crypto)
21:50:25	57819/57819	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2008:56:32%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/crypto/responsive1.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/crypto/responsive1.css	(from https://www.baincapital.com/businesses/crypto)
21:50:26	2174/2174	---M-Z	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2005:15:48%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/ico/favicon.png	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/ico/favicon.png	(from https://www.baincapital.com/businesses/crypto)
21:50:27	1406/1406	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	etag:%2257e-5eaa733c310b3-gzip%22	https://www.baincapital.com/sites/all/themes/cvstatictheme/favicon.ico	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/favicon.ico	(from https://www.baincapital.com/businesses/crypto)
21:50:29	1841/1841	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2005:12:14%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/css/noscript.css	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/css/noscript.css	(from https://www.baincapital.com/businesses/crypto)
21:50:29	1600/1600	---MCZ	-1	error ('Error%20when%20decompressing')	image/svg+xml	etag:W/%221aa3-5eaa741af5863%22	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/new/bc-white-logo.svg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/new/bc-white-logo.svg	(from https://www.baincapital.com/businesses/crypto)
21:50:29	1884/1884	---MCZ	-1	error ('Error%20when%20decompressing')	image/svg+xml	etag:W/%2212cb-5eaa740ea60a5%22	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/crypto/bc-crypto-logo.svg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/crypto/bc-crypto-logo.svg	(from https://www.baincapital.com/businesses/crypto)
21:50:30	180069/180069	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202022%2005:15:51%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/crypto/bc-crypto-bg-02.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/crypto/bc-crypto-bg-02.jpg	(from https://www.baincapital.com/businesses/crypto)
21:50:31	187117/187117	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202022%2005:15:52%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/crypto/bc-crypto-bg-03.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/crypto/bc-crypto-bg-03.jpg	(from https://www.baincapital.com/businesses/crypto)
21:50:31	142420/142420	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202022%2005:15:52%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/crypto/bc-crypto-bg-04.jpg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/crypto/bc-crypto-bg-04.jpg	(from https://www.baincapital.com/businesses/crypto)
21:50:31	542/542	---M-Z	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2005:14:31%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/video-caption-arrow-white.png	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/video-caption-arrow-white.png	(from https://www.baincapital.com/businesses/crypto)
21:50:32	47884/47884	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2018:58:14%20GMT	https://www.baincapital.com/esgandimpact/index.html	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/esgandimpact/index-2.html	(from https://www.baincapital.com/businesses/crypto)
21:50:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:28%20GMT	https://www.baincapital.com/web-fraud-and-phishing-warning	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/web-fraud-and-phishing-warning	(from https://www.baincapital.com/businesses/crypto)
21:50:33	696/696	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:28%20GMT	https://www.baincapital.com/esgandimpact	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/esgandimpact	(from https://www.baincapital.com/businesses/crypto)
21:50:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:29%20GMT	https://www.baincapital.com/web-fraud-and-phishing-warning	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/web-fraud-and-phishing-warning	(from https://www.baincapital.com/businesses/crypto)
21:50:34	693/693	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:29%20GMT	https://www.baincapital.com/businesses/real-estate/	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/businesses/real-estate/index.html	(from https://www.baincapital.com/businesses/crypto)
21:50:34	341/341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22155-5eaa73b9f1a49%22	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/search-icon.svg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/search-icon.svg	(from https://www.baincapital.com/businesses/crypto)
21:50:34	354/354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22162-5eaa73b80475f%22	https://www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/search-icon-grey.svg	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/images/crypto/search-icon-grey.svg	(from https://www.baincapital.com/businesses/crypto)
21:50:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2015%20Jun%202024%2014:50:30%20GMT	https://www.baincapital.com/web-fraud-and-phishing-warning	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/web-fraud-and-phishing-warning	(from https://www.baincapital.com/businesses/crypto)
21:50:35	0/-1	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:19%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/jquery.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/jquery.js	(from https://www.baincapital.com/businesses/crypto)
21:50:35	80698/80698	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:12%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/bootstrap.bundle.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/bootstrap.bundle.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:36	19277/19277	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:27%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/swup.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/swup.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:36	4711/4711	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:27%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupDebugPlugin.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupDebugPlugin.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:36	8193/8193	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:27%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupJsPlugin.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupJsPlugin.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:36	7689/7689	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:29%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupScrollPlugin.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupScrollPlugin.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:37	4360/4360	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:27%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupScriptsPlugin.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupScriptsPlugin.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:37	3819/3819	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:26%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupBodyClassPlugin.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupBodyClassPlugin.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:37	11314/11314	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:27%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupPreloadPlugin.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/SwupPreloadPlugin.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:37	48055/48055	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:24%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/scrolloverflow.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/scrolloverflow.js	(from https://www.baincapital.com/businesses/crypto)
21:50:38	8595/8595	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:15%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/fullpage.parallax.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/fullpage.parallax.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:38	45044/45044	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:14%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/fullpage.extensions.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/fullpage.extensions.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:38	1897/1897	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:15%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/jquery.splitlines.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/jquery.splitlines.js	(from https://www.baincapital.com/businesses/crypto)
21:50:38	3803/3803	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:22%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/splitting.min.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/splitting.min.js	(from https://www.baincapital.com/businesses/crypto)
21:50:39	2011/2011	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2010%20Oct%202022%2005:13:21%20GMT	https://www.baincapital.com/sites/all/themes/cvstatictheme/js/search-popup.js	C:/My%20Websites/%e8%b4%9d%e6%81%a9%e8%b5%84%e6%9c%ac/www.baincapital.com/sites/all/themes/cvstatictheme/js/search-popup.js	(from https://www.baincapital.com/businesses/crypto)
